provider;channel;language;businessScenario;dataSource;id;author;date;category_long;category_short;keyword;text;category_alt
OMQ;email;DE;multimedia software developer;;395;;14.10.2013;33;7;TODO;"Nach ca. 8-13 Minuten des Vorganges. kommt eine
Meldung:

\\\""Eine Speicheranfrage ist
ungültig
Moeglicheweise ist kein Speicher mehr verfuegbar oder ein
interenes Problem ist aufgetreten.\\\""";33
OMQ;email;DE;multimedia software developer;;396;;14.10.2013;73;6;TODO;installationsproblem asus fehler;73
OMQ;email;DE;multimedia software developer;;397;;14.10.2013;73;6;TODO;Das Programmpaket konnte nicht installiert werden.;73
OMQ;email;DE;multimedia software developer;;398;;14.10.2013;73;6;TODO;die installation bricht immer wieder ab! mit dem hinweis auf den windows installer...;73
OMQ;email;DE;multimedia software developer;;399;;14.10.2013;73;6;TODO;"Nach dem Download von WAREHOUSE Specs Manager 9 zum Test gekingt es mir
nicht, das Paket zu installieren. ";73
OMQ;email;DE;multimedia software developer;;400;;14.10.2013;73;6;TODO;Fehler 9000 bei der Installation;73
OMQ;email;DE;multimedia software developer;;401;;14.10.2013;73;6;TODO;Die Software xls Creator 20 lässt sich nicht mehr starten. ;73
OMQ;email;DE;multimedia software developer;;402;;14.10.2013;73;6;TODO;Jetzt habe ich Sales firstclass 20 Neo erworben und kann sie wegen der Fehlermldung 9000 nicht installieren.;73
OMQ;email;DE;multimedia software developer;;403;;14.10.2013;73;6;TODO;"Wenn ich aber das Prog starten möchte kommt""Die Installation ist ungültig. Bitte installieren sie das Prog neu oder wenden sie sich an den Helpdesk"".";73
OMQ;email;DE;multimedia software developer;;404;;14.10.2013;99;7;TODO;"Die Software lauft aber es ist nicht möglich die fertige Blätter anzuschauen, ich kriege den Hinweis: Fehler von WAREHOUSE SPecs Manager Ultimate ""CODEC ZUM EINBINDEN DIESE DATEI KONNTE NICHT GEFUNDEN WERDEN"".";99
OMQ;email;DE;multimedia software developer;;405;;14.10.2013;80;10;TODO;bei der umwandlung des produktdatenspeichers ist ein fehler aufgetreten;80
OMQ;email;DE;multimedia software developer;;406;;14.10.2013;80;10;TODO;Bei der Umwandlung Ihres Produktdatein ist ein Fehler aufgetreten;80
OMQ;email;DE;multimedia software developer;;407;;14.10.2013;59;18;TODO;"Eine Funktion (Getright) ist so fehlerhaft, das nicht einmal ein Ausgang (X) installiert
ist! Einmal die Funktion aufgerufen - geht sie nicht wieder weg.";59
OMQ;email;DE;multimedia software developer;;408;;14.10.2013;59;18;TODO;"Wenn ich bei ""AutoSortSD Ultimate Functions"" die Getright-Funktion starte, öffnet sich das
entsprechende Fenster. Dieses ist allerdings in der Höhe zu gross und ragt oben und unten
über den Bildrand hinaus. Somit kann ich es weder oben über das Kreuz schliessen, noch
unten über die Buttons bestätigen.";59
OMQ;email;DE;multimedia software developer;;409;;14.10.2013;59;18;TODO;"Fenster bei Getright ist grösser als Bildschirm (20""), sodass ich dieses nicht schließen kann; OK bzw.     Abbruch liegen außerhalb des Bildschirmes.";59
OMQ;email;DE;multimedia software developer;;410;;14.10.2013;55;8;TODO;"Nach dem Import von DAT Verkaufs Objekten aus dem Systech MTX-XR435W Kartenleser mit SD erstellt,
sind am Ende aller einzelnen Objekte immer ca. 28-150 Prozesseinzelfelder leer, während die
Statistikanzeige fehlerfrei bis zum Ende des Objekts angezeigt wird.";55
OMQ;email;DE;multimedia software developer;;411;;14.10.2013;55;8;TODO;Aber sobald ich sie im Warehouse Sales Firstclass Programm öffne, stimmt die Bestellnummernzeile nicht mehr mit dem Ablauf überein. Beim Sales Simple Programm ist es das gleiche, Daten und Bestellnummernzeile werden nicht identisch angezeigt. ;55
OMQ;email;DE;multimedia software developer;;412;;14.10.2013;55;8;TODO;"seit kurzem kann ich Salesdateien im da-Format, die zb im Paymentreader völlig
intakt sind, nicht mehr korrekt importieren.";55
OMQ;email;DE;multimedia software developer;;413;;14.10.2013;55;8;TODO;"Sobald ich das Projekt speichere (als Datei - unabhängig vom Format - oder auf DVD
brenne) stimmt die Identität zwischen Daten und Bestellnummer nicht mehr.";55
OMQ;email;DE;multimedia software developer;;414;;14.10.2013;55;8;TODO;"Egal, ob ich den Prozess bearbeite oder nicht, nach dem Export laufen die Anzeigen von
Daten und Bestellnummer auseinander.";55
OMQ;email;DE;multimedia software developer;;415;;14.10.2013;55;8;TODO;"ich habe ein Problem beim Anwenden von Skripten. Sobald ich diese Einfüge, und mir
den Prozess bzw. den Auftrag erneut ansehe, passt die Bestellnummer nicht mehr zu den Daten und an das Ende
dieses Auftrags wird der Anfang des Auftrags hängend für ein paar Prozessschritte abgebildet.";55
OMQ;email;DE;multimedia software developer;;416;;14.10.2013;55;8;TODO;ablaufzeile  stimmt nicht mit der bestellnummernzeile überein.;55
OMQ;email;DE;multimedia software developer;;417;;14.10.2013;55;8;TODO;"Wenn ich einen mit ""WinCASH-BHD 312Y"" erstellten Ablauf mit ""Warehouse
Abläufe im OFFICE Katalog 11"" bearbeiten moechte, gibt es 
bei der Abrechnung des
Ablaufs keine Synchronitaet zwischsn Daten und Bestellnummer.";55
OMQ;email;DE;multimedia software developer;;418;;14.10.2013;55;8;TODO;"Schon beim ersten Objekt ohne
jegliche Bearbeitung jind nach 8-13 mb. die Daten und die Bestellnummer nicht
mehr
syncron.";55
OMQ;email;DE;multimedia software developer;;419;;14.10.2013;55;8;TODO;"ich habe einen Ablauf von DVD (vermutlich mit
Scanner erstellt) importiert und die Bestellnummer ist von Angang an
asynchron.";55
OMQ;email;DE;multimedia software developer;;420;;14.10.2013;55;8;TODO;"Und so viele User beklagen, dass nach einem Import eines
Prozesses
die Bestellnummer und die Daten nicht mehr synchron angezeigt werden.";55
OMQ;email;DE;multimedia software developer;;421;;14.10.2013;55;8;TODO;" Daraufhin moechte den Ablauf einfach als data3
exportieren. Auch das geht problemlos, jedoch sind dann im fertigen Ablauf
Daten
und Bestellnummern asyncron.";55
OMQ;email;DE;multimedia software developer;;422;;14.10.2013;55;8;TODO;"wenn ich Abläufe zum Bearbeiten in
das Programm lade sind Daten und Bestellnummer nicht mehr synchron.";55
OMQ;email;DE;multimedia software developer;;423;;14.10.2013;55;8;TODO;"Leider habe ich nun festgestellt, dass
die
Bestellnummer nicht synchron mit dem Ablauf angezeigt wird.";55
OMQ;email;DE;multimedia software developer;;424;;14.10.2013;55;8;TODO;"mein Problem ist, wenn ich eine ZIP Liste versuche zu
dekomprimieren, das die Erstellung
jedes mal asynchron ist.";55
OMQ;email;DE;multimedia software developer;;425;;14.10.2013;55;8;TODO;"Nun beim
zweiten Ablauf stimmt die Bestellnummer nicht mit den Daten ueberein.";55
OMQ;email;DE;multimedia software developer;;426;;14.10.2013;55;8;TODO;"Bei der Erstellung von Prozessen mit einem Handscanner kommt es zu Versetzung
zwischen der Bestellnummer- und der Datenzeile!";55
OMQ;email;DE;multimedia software developer;;427;;14.10.2013;55;8;TODO;Wenn ich einen erstellten Statistikprozess im Programm öffne, stimmt die Bestellnummer nicht mit den Daten überein.;55
OMQ;email;DE;multimedia software developer;;428;;14.10.2013;55;8;TODO;"Wenn ich den Ablauf zur Bearbeitung in Sales
firstclass 19 Neo Spezialedition einspiele, werden Daten und Bestellnummern nicht synchron angezeigt.";55
OMQ;email;DE;multimedia software developer;;429;;14.10.2013;55;8;TODO;"sowohl auf ?Abläufe im OFFICE Katalog 11?, der ?Download-Version von Abläufe im OFFICE Katalog 11?, als auch auf
Download-Version von ?Sales first Class 20? sind die Bestellnummern nur teilweise synchron.";55
OMQ;email;DE;multimedia software developer;;430;;14.10.2013;55;8;TODO;"Sobald ich aber eine bearbeitung vornehme und den prozess in die übersicht ziehe, liegt asynchronität vor und das auch
noch nach dem exportieren in sämtliche prozessformate.";55
OMQ;email;DE;multimedia software developer;;431;;14.10.2013;55;8;TODO; Es kömmt des Öfteren vor, dass ein Ablauf unter WindowsBudgetCreator länger dauert als unter Warehouse.;55
OMQ;email;DE;multimedia software developer;;432;;14.10.2013;55;8;TODO;Die beiden zeilen haben nach dem Import unterschiedlichen Umfang, Daten und Bestellnummern sind asynchron!;55
OMQ;email;DE;multimedia software developer;;433;;14.10.2013;60;15;TODO;"Ich habe mein Specificationsheet erstellt und beim Specificationsheet exportieren und Specificationsheet freischalten
erhalte ich bei 50% die Fehlermeldung ""Insufficient memory"" und ""nicht ausreichend Speicher"".";60
OMQ;email;DE;multimedia software developer;;434;;14.10.2013;60;15;TODO;"Es erscheind nun immer ""Nicht ausreichend Speicher"" (obwohl auf Externen Speicher gespeichert ist) und immer öfter erscheint ""Insufficient memory"".";60
OMQ;email;DE;multimedia software developer;;435;;14.10.2013;60;15;TODO;"Seit ein paar Tagen bekomme ich immer die Fehlermeldung ""Nicht ausreichender
Speicher"" ich bekomme zur Zeit nicht mal mein Projekt vollständig über das Programm
aufgerufen!!!";60
OMQ;email;DE;multimedia software developer;;436;;14.10.2013;60;15;TODO;"Es tritt folgene Fehlermeldung nach exakt 45% Laufzeit auf: ""Insufficient memory"" ";60
OMQ;email;DE;multimedia software developer;;437;;14.10.2013;60;15;TODO;"Mein schon vor Monaten erstelletes Daten-Blatt lässt sich mit Super Specs Manager8 nicht mehr
ins Programm laden. Es erscheint der Hinweis ""nicht ausreichend Speicher"".";60
OMQ;email;DE;multimedia software developer;;438;;14.10.2013;60;15;TODO; Nachdem ich nun mein Detailsheet (bisher mit Specster erstellt) kpl. neu mit Ihrer Software erstellt habe und diese nun umwandeln will bekomme ich die Fehlermeldung daß ich nicht ausreichend Speicher habe.;60
OMQ;email;DE;multimedia software developer;;439;;14.10.2013;60;15;TODO;ich habe ständig die fehlermeldung nicht ausreichend speicher, beim importieren von datn (wdt + popup 640 pix) per drag and drop.;60
OMQ;email;DE;multimedia software developer;;440;;14.10.2013;60;15;TODO;Es kommt beim exportieren des Datenblatts immer ein Zugriffsverletzung und der Hinweis der Speicher wird eng?;60
OMQ;email;DE;multimedia software developer;;441;;14.10.2013;60;15;TODO;"Beim Freischalten erscheint jetzt ständig der Hinweis: ""SpecsManager Nicht ausreichend Seicher"".";60
OMQ;email;DE;multimedia software developer;;442;;14.10.2013;60;15;TODO;Oft kommt auch die Medlung, dass der Speicher voll ist.;60
OMQ;email;DE;multimedia software developer;;443;;14.10.2013;60;15;TODO;Leider kommt der Hinweis nicht ausreichend Speicher.;60
OMQ;email;DE;multimedia software developer;;444;;14.10.2013;60;15;TODO;"Nun habe ich mehrere Bild-Dateien gelöscht, aber das 
System merkt das nicht: es meldet den Speicher nach wie vor als voll.";60
OMQ;email;DE;multimedia software developer;;445;;14.10.2013;60;15;TODO;"Bei Specs Manager 9 kommt während des Freischaltens der Hinweis: ""nicht ausreichend Speicher"".";60
OMQ;email;DE;multimedia software developer;;446;;14.10.2013;60;15;TODO;Ich erhalte bein Export meines Specificationsheets eine Fehlermeldung, dass der Speicher eng wird.;60
OMQ;email;DE;multimedia software developer;;447;;14.10.2013;60;15;TODO;"Ich bekomme beim freischalten der Preview die Fehlermeldung ""Interner Ausnahmefehler 7451.o.wh.b"" Was kann ich tun? Hin und wieder kommt auch der Hinweis ""nicht ausreichend Speicher""";60
OMQ;email;DE;multimedia software developer;;448;;14.10.2013;78;7;TODO;"Wenn ich jetzt in meine Produktpreview kleine
Hintergrundklänge einfügen möchte, erscheint folgender Hinweis
das Deteiformat von H:\mein Produktarchiv\Artikel 2010\Ausverkauf Berlin\BerlinFiliale 030.PRC
kann von Warehouse Produkte im IT & OFFICE Katalog nicht gelesen werden. Bitte stellen Sie sicher, dass das
betroffenen Laufwerk nicht voll oder schreibgeschützt ist.";78
OMQ;email;DE;multimedia software developer;;449;;14.10.2013;78;7;TODO;"Ich kann bei Produkte im IT & OFFICE Katalog 13 Suprem-Sooftware
keine PRC Produktobjekte in den Produktbereich ziehen, es erscheind das Fenster, siehe Anhang!";78
OMQ;email;DE;multimedia software developer;;450;;14.10.2013;78;7;TODO;"fehlermeldung:das Dateiformat..prc kann nicht gelesen werden,bitte vergewissern sie sich das
das laufwerk nicht voll oder schreibgeschützt ist.";78
OMQ;email;DE;multimedia software developer;;451;;14.10.2013;78;7;TODO;"Bei der Nutzung Ihres Programm Produkte im IT & OFFICE Katalog 12 firstclass
Seriennummer:  V5-77525-84214-71767-52885-74064-35545 unter  Window 7

erhalte ich bei dem Versuch einen Verkaufs-Prozess  der Datei ""PRDC5663.prc"" eingepflegt mit
dem Kartenlesegerät UWORK Speedreader 13T6 einzufügen folgende Fehlerinformation:

Das Dateiformat kannnicht gelesen werden";78
OMQ;email;DE;multimedia software developer;;452;;14.10.2013;78;7;TODO;"Warehouse läd nun keine PRC-Dateien, die ich mit meinem Scanixkartenleser
gemacht habe und auf meinem vorigen PC ohne Problemein in Warehouse Sales
firstclass 18 neo zu laden waren.";78
OMQ;email;DE;multimedia software developer;;453;;14.10.2013;78;7;TODO;"Es ist mir nicht möglich fehlerfrei Abläufe, die ich mit dem Kartenleser CRX P1 angefertigt habe
(*.PRC), in das Programm einzubringen. Es folgt dann immer die Meldung:

Fout in module « CenterEncodingTools.dll » (laadadres:1x820a7666) op adres4x67158bd6 
Uitzondering 6xc775220 !ACCES_FORBIDDEN!";78
OMQ;email;DE;multimedia software developer;;454;;14.10.2013;78;7;TODO;Laden von * PRC Dateien in den Arbeitsbereich.;78
OMQ;email;DE;multimedia software developer;;455;;14.10.2013;78;7;TODO;"Nach Importieren einiger (waren etwa 11
Stueck) ganz
kleiner *.PRC-Dateien (7 bis 18 MB) in die Bearbeitungsleiste
kam die Meldung:
Problembehandlung
Im Programm ist ein schwerwiegendes
Problem aufgetreten.
Fehler in Datei ""CenterEncoding Tools.dll""
(Ladeadresse: 6x34874027) an Adresse 0x274c3bd3
Exception 3x0386687
""ACCESS FORBIDDEN"".";78
OMQ;email;DE;multimedia software developer;;456;;14.10.2013;78;7;TODO;Ich kann keine prc-Dateien mehr in meine Projekte importieren.;78
OMQ;email;DE;multimedia software developer;;457;;14.10.2013;31;14;TODO;"Wenn ich dan die gebrannte DVD auf dem Computer laufen lasse kommt es zu aussetzer und
fehlenden Bestellnummern die DVD läuft
nicht mehr weiter ( hängt sich auf )";31
OMQ;email;DE;multimedia software developer;;458;;14.10.2013;31;14;TODO;"Wenn ich bei meinem neuen Sales firstclass 20 Neo EMV ein vorhandenes Projekt lade, dann dann
""hängt"" der Bildschirm solange bis das Projekt ganz geladen ist.";31
OMQ;email;DE;multimedia software developer;;459;;14.10.2013;31;14;TODO; Diese erstellte DVD ist an meinem LG Blu-Ray Disc/DVD Laufwerk BH-10LS nicht lesbar.;31
OMQ;email;DE;multimedia software developer;;460;;14.10.2013;31;14;TODO;Beim DVD-Brennen kommt erst nach Fertigstellung beim Ausführen die Meldung, das die DVD nicht ausgeführt werden kann, weil die Benutzung für mein Land verboten ist.;31
OMQ;email;DE;multimedia software developer;;461;;14.10.2013;31;14;TODO;"Um die DVDs besser auszunutzen, habe ich jetzt 6 solche
Projekte mit der Funktion ""WAREHOUSE Power writR/Daten
zusammenstellen"" auf eine DVD gebrannt mit dem Ergebnis,
daß die DVD auf meinem DVD-Laufwerk nicht läuft.";31
OMQ;email;DE;multimedia software developer;;462;;14.10.2013;31;14;TODO;Es erscheint das Fenster zum Brennen. Aber die gebrannte DVD lässt sich auf dem DVD-Laufwerk nicht wiedergeben.;31
OMQ;email;DE;multimedia software developer;;463;;14.10.2013;31;14;TODO;Sobald ich diese DVD aber in meinen DVD-Player einlege kommt die antwort: keine Vorschauansicht.;31
OMQ;email;DE;multimedia software developer;;464;;14.10.2013;31;14;TODO;Ich habe den Proozess auf verschiedenen DVDfarbikaten gebrannt und auch auf verschiedenen DVDbrennern abgespielt.In jedem Fall ist mit der Wiedergabe nach rd. 1 Minute Schluß.;31
OMQ;email;DE;multimedia software developer;;465;;14.10.2013;31;14;TODO;ich habe mir gestern Power 6 gekauft und wollte heute mit dem Programm einen Iso-Prozess (Benefizverkauf unseres Partners) auf DVD brennen. Das hat wohl geklappt, aber es ist wieder ein sfc-Datei entstanden.;31
OMQ;email;DE;multimedia software developer;;466;;14.10.2013;31;14;TODO;"wie kann man eine dvd abschliesen damit die Produktpreview auf jedem DVD Laufwerk 
läuft ?
läuft hier auf dem Rechner aber wird von keinem externen DVD Laufwerk erkannt";31
OMQ;email;DE;multimedia software developer;;467;;14.10.2013;31;14;TODO;Mein bearbeiteter Prozess ird erfolgreich gebrannt. Ich kann ihn aber nicht ausführen. Nach ca. 4 Min. ende das Abspielen und die DVD geht auf den Anfang zurück;31
OMQ;email;DE;multimedia software developer;;468;;14.10.2013;101;15;TODO;habe versucht beim Warehouse Specs manager xml zu generieren - das funktioniert nicht, es kommt ein Fenster von Warehouse mit Vermerk Nativer Fehler.;101
OMQ;email;DE;multimedia software developer;;469;;14.10.2013;101;15;TODO;"SOBALD ICH AUF ""AKTUELLES BLATT EXPORTIEREN UND VORSCHAU ANZEIGEN / KOMPLETTES DATENBLATT EXPORTIEREN UND VORSCHAU ANZEIGEN"" KLICKE (FÜR
DIE VORSCHAUFUNKTION) BEKOMME ICH DIE FEHLERMELDUNG. FEHLER VON WAREHOUSE
SPECSMANAGER NATIVER FEHLER!";101
OMQ;email;DE;multimedia software developer;;470;;14.10.2013;76;6;TODO;Beim Star des Programms erschien der schon so oft aufgetretene Fehlercode -9.;76
OMQ;email;DE;multimedia software developer;;471;;14.10.2013;101;15;TODO;"Wenn ich versuche, das Specificationsheet zu exportieren oder die Vorschau anklicke, kommt die Meldung ""Nativer Fehler"" (keine Fehlernummer).";101
OMQ;email;DE;multimedia software developer;;472;;14.10.2013;101;15;TODO;"Beim Veröffentlichen des Specificationsheets mit Warehouse ""Webspace Free"" teilte mir das Programm einen ""natien Fehler"" mit.";101
OMQ;email;DE;multimedia software developer;;473;;14.10.2013;101;15;TODO;Hallo, ich bekomme beim Versuch Tabellen zu duplizieren folgende Fehlermeldung: Nativer Programmfehler 1878. u.sp.v;101
OMQ;email;DE;multimedia software developer;;474;;14.10.2013;101;15;TODO;"Beim öffnen bzw. hochladen der Seite/n zeigt der Sheetviewer (Explorer 7.7.6004) in der Leiste oben folgende Meldung: ""Das Ausführen von Skripts bzw. LifeD-Kontrollelementen, die auf den Computer zugreifen können, wurde für dieses Datenblatt aus Sicherheitsgründen unterdrückt. Klicken Sie, um weitere Optionen anzuzeigen ...""";101
OMQ;email;DE;multimedia software developer;;475;;14.10.2013;101;15;TODO;"Bis zum Punkt, an dem die Daten exportiert und auf der Festplatte des heimatlichen PCs gespeichert werden sollten. Ich bekomme immer die Fehlermeldung: ""Nativer Fehler"".";101
OMQ;email;DE;multimedia software developer;;476;;14.10.2013;101;15;TODO;"Der link:""www.onthefloor.com"" erscheint auf dem Sheet Explorer Sheetviewer als ""www.onfloor.de"". Nach der Korrektur dieses Links wiederholt sich  der Fehler beim erneuten testen.";101
OMQ;email;DE;multimedia software developer;;477;;14.10.2013;101;15;TODO;"Wenn ich aber die komplette exportiere um sie mir in der Vorschau anzuschauen kommt eine Meldung ""Nativer Fehler"".";101
OMQ;email;DE;multimedia software developer;;478;;14.10.2013;101;15;TODO;"Seit gestern kommt folgende Fehlermeldung, wenn ich das Datenblatt exportieren (als specs.xml) bzw. freischalten will:
""Fehler von Warehouse Specs Manager. Nativer Fehler.""";101
OMQ;email;DE;multimedia software developer;;479;;14.10.2013;101;15;TODO;"Wenn ich ein Link auf eine pdf-Datei erstellen möchte kommt der Hinweis ""Es ist ein unproblematischer nativer Fehler aufgetreten""";101
OMQ;email;DE;multimedia software developer;;480;;14.10.2013;101;15;TODO;"Specsmanager 10 ändert bei jedem Neustart, wenn ich an einem Datenblatt weiter arbeiten möchte, die DSG Dateien
in AppData/Local/Temp/DSG.../specs_xm_sheets !";101
OMQ;email;DE;multimedia software developer;;481;;14.10.2013;101;15;TODO;"Beim exportieren bzw. wenn ich die Specificationsheet-Vorschau nutzen will, zeigt mir das Programm ""Nativer Fehler"" an.";101
OMQ;email;DE;multimedia software developer;;482;;14.10.2013;101;15;TODO;"Wichtig ist das Abschalten der Fehlermeldung ""nativer Fehler"" am Ende des Exportiervorgangs.";101
OMQ;email;DE;multimedia software developer;;483;;14.10.2013;101;15;TODO;Wenn ich Specsdesign vorschau drücke, kommt immer die Meldung nativer Fehler.;101
OMQ;email;DE;multimedia software developer;;484;;14.10.2013;101;15;TODO;"Bei Klick auf ""Vorschau"" erscheint der Kasten ""Datenübertragung"". Entweder es erscheint dann:

a)überhaupt kein Fortschrittsbalken oder
b)er wird kurz angezeigt und bricht dann ab";101
OMQ;email;DE;multimedia software developer;;485;;14.10.2013;101;15;TODO;Seit Tagen gibt es Probleme mit der Specificationsheet-Vorschau und ich kann das (neue)specificationsheet auch nicht freischalten.;101
OMQ;email;DE;multimedia software developer;;486;;14.10.2013;101;15;TODO;Ich kann auf dem Vorschau-Blatt nur ein Blatt meines DS anschauen (richtiges Symbol für ganzes Specificationsheet habe ich angeklickt).;101
OMQ;email;DE;multimedia software developer;;487;;14.10.2013;101;15;TODO;es kommt ständig der Fehler 14 bei Datei öffen für CR Umwandlungen und ich muss mein Passwort ändern, da dies nicht gültig ist.;101
OMQ;email;DE;multimedia software developer;;488;;14.10.2013;101;15;TODO;Ich möchte mit Sales first clas 18 ein Projekt exportieren in Windows Economy Export. Dabei wird das Exportieren immer kurz vor Schluß beendet, so daß der exportierte Prozess nicht ganz vollständig ist.;101
OMQ;email;DE;multimedia software developer;;489;;14.10.2013;97;15;TODO;Hallo, wollte ein Angebot (auf Basis des Handout_05) für den Gang zur Druckerei in .pdf exportieren, aber im Auswahl-Menü für Dateitypen ist PDF nicht vorhanden.;97
OMQ;email;DE;multimedia software developer;;490;;14.10.2013;99;7;TODO;"Ich probiere unter Datei >
Datenblatt-Vorschau meine Projekt anzuschauen, aber da geht leider nicht, kommt immer
Fehler"" Codec zum Import dieser Datei ist nicht verfügbar"".";99
OMQ;email;DE;multimedia software developer;;491;;14.10.2013;99;7;TODO;"Ich habe mein System gewechselt und kann nun nach Installation des Programms die Dateien
nicht mehr als exportieren, da der Codec nicht verfügbar ist!";99
OMQ;email;DE;multimedia software developer;;492;;14.10.2013;99;7;TODO;"Folgende Fehlermeldung tritt auf:
""Codec zum Import dieser Datei ist nicht verfügbar.""";99
OMQ;email;DE;multimedia software developer;;493;;14.10.2013;99;7;TODO;"mit der Installation von Sales FIrstclass wh wurde auch der super Export Core installiert. Wenn ich nunmehr diesen Aufrufe, erscheint folgende Fehlermeldung:

""Warnung,es ist keine Codec verfügbar, die für diesen Dateityp geeignet ist.""";99
OMQ;email;DE;multimedia software developer;;494;;14.10.2013;99;7;TODO;"Nun kommt die Meldung, die Dateien könnten nicht in den Programmordner geschrieben werden. Außerdem kann ich keine Produkte mehr laden. Es erscheint die Meldung ""Codec zum Import dieser Datei ist nicht verfügbar"".";99
OMQ;email;DE;multimedia software developer;;495;;14.10.2013;99;7;TODO;"Taste 'F10' bringt Fehlermeldung:
""Codec zum Import dieser Datei ist nicht verfügbar'";99
OMQ;email;DE;multimedia software developer;;496;;14.10.2013;99;7;TODO;Ich kann zwar meine Abläufe in xls exportieren, aber meine xls-Teamprozesse nicht einlesen/importieren.;99
OMQ;email;DE;multimedia software developer;;497;;14.10.2013;99;7;TODO;Liebe Warehouse-Mitarbeiter, warum erscheint nach einer Datenbearbeitung fortwährend: Codec zum import ist nicht verfügbar? ;99
OMQ;email;DE;multimedia software developer;;498;;14.10.2013;99;7;TODO;"Werbung lässt sich nicht Speichern, folgende Meldung erscheint:
Codec zum Import dieser Datei ist nicht verfügbar. ";99
OMQ;email;DE;multimedia software developer;;499;;14.10.2013;77;3;TODO;"Der Hardwaremanager antwortet mit ""Hardwareinstallation nicht möglich"" und begründet, dass
die erforderl. Software nicht gefunden wurde.";77
OMQ;email;DE;multimedia software developer;;500;;14.10.2013;77;3;TODO;"Bei der
Installation
von WAREHOUSE Abläufe im OFFICE Katalog kam die Meldung, dass der USB-Verwalter-Treiber
nicht installiert werden konnte, da mindestens Winddows SP 1  noetig ist.";77
OMQ;email;DE;multimedia software developer;;501;;14.10.2013;77;3;TODO;Für USB1658 Device konnte kein Treiber (Code31) gefunden werden .;77
OMQ;email;DE;multimedia software developer;;502;;14.10.2013;77;3;TODO;"Weiter läßt sich die Erstellung nicht durchrechnen,
es kommt die Fehlermeldung: Erstellung kann nicht berechnet werden.";77
OMQ;email;DE;multimedia software developer;;503;;14.10.2013;77;3;TODO;"Leider muss ich  Ihnen jedoch mitteilen, dass der
USB-Prozessverwalter
weder eine Funktionsanzeige hat, noch sich an meinem Rechner anmeldet.";77
OMQ;email;DE;multimedia software developer;;504;;14.10.2013;77;3;TODO;"nach dem kauf ihres produktes stellt sich heraus, dass der import von analogprozess über den
usb-salesgetter von goldtop (treiber sg4512jn nfs - 43.7.29.4) nicht möglich ist und
der vorgang verursacht einen bluescreen.";77
OMQ;email;DE;multimedia software developer;;505;;14.10.2013;77;3;TODO;"Seitdem lässt sich nun auch
der Treiber nicht mehr mit dem Programm verbinden, obwohl ich Schritt für Schritt so
vorgegangen bin, wie auf der helpdesk-Seite beschrieben.";77
OMQ;email;DE;multimedia software developer;;506;;14.10.2013;77;3;TODO;"Im Erstellungsfenster habe ich wie in der Berechnung immer Bestellnummer aber keine durchgehenden
Prozessdaten , sondern ein Stück Datensatz im hinteren Projektbereich .";77
OMQ;email;DE;multimedia software developer;;507;;14.10.2013;77;3;TODO;Wir haben alles ordnungsgemäß angeschlossen, trotzdem keine Daten und Bestellnummern auf Preview.;77
OMQ;email;DE;multimedia software developer;;508;;14.10.2013;77;3;TODO;"ich habe mir ein usb prozessverwalter gekauft (habe bereits sales first class ultimate und chartlaboratory first class)
der lässt sich aber nicht installieren.";77
OMQ;email;DE;multimedia software developer;;509;;14.10.2013;77;3;TODO;"Ich habe ein Problem mit der Installation der Traiber für ""Archivieren Sie Ihre Bestandlisten"".";77
OMQ;email;DE;multimedia software developer;;510;;14.10.2013;77;3;TODO;mein USB Prozessverwalter lässt sich nicht den treiber instalieren .;77
OMQ;email;DE;multimedia software developer;;511;;14.10.2013;77;3;TODO;"Die Installation des
Hardwaretreibers ist nicht möglich (entsprechend der Kurzanleitung Seite 17 für Windows
XP).";77
OMQ;email;DE;multimedia software developer;;512;;14.10.2013;77;3;TODO;Hallo. ich bekome den treiber nicht nei, oder weil es auf Windows 7 nicht gehet.;77
OMQ;email;DE;multimedia software developer;;513;;14.10.2013;77;3;TODO;"Im Erstellungsdialog auf ""Erweiterte Einstellungen"" erscheint bei mir als Scanquelle weder 4068 noch 1648 Device.";77
OMQ;email;DE;multimedia software developer;;514;;14.10.2013;77;3;TODO;"Seither
erscheinen immerwieder die Hinweise ""In Ihrem Sytem konnte^n keine Erstellungsgräte erkannt werden""
und ""Treibersoftware für USB 1658 Device muss installiert werden.";77
OMQ;email;DE;multimedia software developer;;515;;14.10.2013;77;3;TODO;Jetzt kam der Hinweis , daß keine Verbindung zum Datenscanner hergestellt ist, auch wenn ich ihn vorher auf scan gestellt habe.;77
OMQ;email;DE;multimedia software developer;;516;;14.10.2013;77;3;TODO;Beim Einstecken des USB-Prozessverwalter 5 kommt folgender Hinweis: kein Treiber installiert.;77
OMQ;email;DE;multimedia software developer;;517;;14.10.2013;77;3;TODO;Meine diversen Versuche, einen Ablauf zu importieren, schlugen fehl.;77
OMQ;email;DE;multimedia software developer;;518;;14.10.2013;79;2;TODO;"Mit der neuen Software 20 neo ist die Bearbeitung der Prozesse erheblich komplizierter
geworden weil Daten und Bestellnummer oft unvollständig sind und die Befehle extrem langsam ausgeführt werden.";79
OMQ;email;DE;multimedia software developer;;519;;14.10.2013;79;2;TODO;"Muss jetzt beim Darstellen leider feststellen,dass die importierten
Prozessdarstellungen stocken.";79
